ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,GRD OFF,GRD COUNT,ENRL TOT,LONG CRSE TITLE,INSTR NAME
25W,STATS  ,10      ,B- ,4,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,C+ ,11,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,C  ,4,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,C- ,2,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,D+ ,3,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,D  ,1,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,10      ,F  ,3,155,Introduction to Statistical Reasoning,"ZHOU, QING"
25W,STATS  ,13      ,P  ,3,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,A+ ,13,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,A  ,28,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,NP ,1,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,I  ,2,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,A- ,9,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,B+ ,10,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,B  ,4,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,B- ,7,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,C+ ,9,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,C  ,7,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,C- ,1,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,D  ,6,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,F  ,7,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,I  ,2,105,Introduction to Statistical Methods for Life and Health Sciences,"PAIK SCHOENBERG, FREDERIC ROLAND"
25W,STATS  ,13      ,A+ ,9,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,A  ,32,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,A- ,24,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B+ ,16,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B  ,16,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B- ,8,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C+ ,7,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C  ,6,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C- ,3,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,D+ ,2,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,D  ,6,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,F  ,7,136,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,A  ,108,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,A- ,9,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B+ ,2,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B  ,14,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B- ,2,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C+ ,2,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C  ,2,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C- ,2,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,D+ ,1,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,D  ,3,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,F  ,5,150,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,A  ,109,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,A- ,8,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B+ ,11,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B  ,15,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,B- ,7,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C+ ,2,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C  ,3,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,C- ,1,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,D  ,2,158,Introduction to Statistical Methods for Life and Health Sciences,"KIM, DALE SIM"
25W,STATS  ,13      ,A+ ,11,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,A  ,35,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,A- ,25,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,I  ,1,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B+ ,18,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B  ,12,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,B- ,6,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C+ ,3,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C  ,6,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,C- ,2,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,D+ ,3,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,D  ,7,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,D- ,1,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,F  ,5,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,13      ,I  ,1,134,Introduction to Statistical Methods for Life and Health Sciences,"SPARKS, JOSHUA HARRISON"
25W,STATS  ,20      ,P  ,1,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A+ ,18,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A  ,45,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A- ,22,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B+ ,27,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B  ,14,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B- ,3,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,C+ ,3,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,C- ,1,134,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,P  ,2,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A+ ,20,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A  ,60,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,A- ,40,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B+ ,10,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B  ,11,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,B- ,3,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,C+ ,2,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,C  ,1,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,20      ,D+ ,1,150,Introduction to Statistical Programming with R,"MAIERHOFER, THOMAS JOHANNES"
25W,STATS  ,100A    ,A+ ,14,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,A  ,54,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,A- ,6,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,I  ,1,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,B+ ,6,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,B  ,1,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,B- ,1,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,F  ,1,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,I  ,1,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,A+ ,13,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,A  ,53,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,A- ,6,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,I  ,2,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,B+ ,8,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,B  ,3,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100A    ,I  ,2,83,Introduction to Probability,"WU, YINGNIAN"
25W,STATS  ,100B    ,A+ ,1,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,A  ,14,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,A- ,9,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B+ ,13,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B  ,12,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B- ,8,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,C+ ,10,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,C  ,4,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,C- ,4,75,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,A+ ,1,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,A  ,12,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,A- ,7,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B+ ,11,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B  ,9,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,B- ,7,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,C+ ,8,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,C  ,1,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,D+ ,1,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,F  ,4,61,Introduction to Mathematical Statistics,"MADRID PADILLA, OSCAR HERNAN"
25W,STATS  ,100B    ,P  ,1,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,100B    ,A  ,17,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,100B    ,A- ,10,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,100B    ,B+ ,33,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,100B    ,B  ,6,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,100B    ,B- ,2,69,Introduction to Mathematical Statistics,"CHRISTOU, NICOLAS"
25W,STATS  ,101A    ,A+ ,24,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A  ,22,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A- ,13,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B+ ,7,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B  ,8,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B- ,4,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,C+ ,2,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A+ ,23,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A  ,22,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A- ,16,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B+ ,3,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B  ,5,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,B- ,4,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,C+ ,5,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,C  ,2,80,Introduction to Data Analysis and Regression,"CHA, MARIA"
25W,STATS  ,101A    ,A+ ,4,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,A  ,52,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,A- ,9,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,B+ ,5,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,B  ,3,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,B- ,2,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,101A    ,C  ,1,76,Introduction to Data Analysis and Regression,"GOULD, ROBERT L"
25W,STATS  ,102A    ,A+ ,1,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A  ,27,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A- ,14,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B+ ,12,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B  ,6,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B- ,1,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,C+ ,3,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,C  ,2,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,C- ,1,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,F  ,1,68,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A+ ,1,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A  ,32,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A- ,13,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B+ ,13,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B  ,5,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,B- ,6,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,C+ ,3,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,C- ,2,75,Introduction to Computational Statistics with R,"WU, GUANI"
25W,STATS  ,102A    ,A+ ,13,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A  ,25,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,I  ,1,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A- ,12,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B+ ,9,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B  ,11,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B- ,4,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,C+ ,3,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,C  ,1,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,D  ,3,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,F  ,4,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,I  ,1,85,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A+ ,23,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A  ,23,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A- ,10,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B+ ,5,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B  ,7,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,B- ,3,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,C+ ,1,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,C  ,5,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,C- ,2,79,Introduction to Computational Statistics with R,"CHEN, MILES SATORI"
25W,STATS  ,102A    ,A+ ,7,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,P  ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,A  ,16,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,NP ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,A- ,10,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,B+ ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,B  ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,B- ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,102A    ,C- ,1,39,Introduction to Computational Statistics with R,"ONYAMBU, SAMUEL ONYANCHA"
25W,STATS  ,133     ,A+ ,18,38,Introduction to Text Mining Using R,"ALMOHALWAS, AKRAM M"
25W,STATS  ,133     ,A  ,8,38,Introduction to Text Mining Using R,"ALMOHALWAS, AKRAM M"
25W,STATS  ,133     ,A- ,4,38,Introduction to Text Mining Using R,"ALMOHALWAS, AKRAM M"
25W,STATS  ,133     ,B+ ,6,38,Introduction to Text Mining Using R,"ALMOHALWAS, AKRAM M"
25W,STATS  ,133     ,B  ,2,38,Introduction to Text Mining Using R,"ALMOHALWAS, AKRAM M"
25W,STATS  ,141XP   ,A+ ,8,28,Practice of Statistical Consulting,"ZES, DAVID ANTHONY"
25W,STATS  ,141XP   ,A  ,16,28,Practice of Statistical Consulting,"ZES, DAVID ANTHONY"
